155,15,1,778,0.00
156,15,1,779,0.73
157,15,1,781,0.40
158,15,1,787,0.95
159,15,1,788,0.95
160,15,1,794,0.16
161,15,1,803,0.83
162,15,1,808,0.60
163,15,1,811,0.08
164,15,1,814,0.07
165,15,1,817,0.34
166,15,1,819,0.13
167,15,1,821,0.51
168,15,1,824,0.36
169,15,1,831,0.12
170,15,1,833,0.55
171,15,1,839,0.11
172,15,1,844,0.90
173,15,1,847,0.84
174,15,1,850,0.28
175,15,1,851,0.99
176,15,1,857,0.04
177,15,1,859,0.70
178,15,1,862,0.69
179,15,1,863,0.23
180,15,1,870,0.71
181,15,1,872,0.74
182,15,1,875,0.63
183,15,1,887,0.56
184,15,1,890,0.53
185,15,1,894,0.92
186,15,1,896,0.42
187,15,1,900,0.17
188,15,1,902,0.25
189,15,1,906,0.68
190,15,1,909,0.82
191,15,1,914,0.06
192,15,1,916,0.37
193,15,1,917,0.87
194,15,1,922,0.23
195,15,1,930,0.61
196,15,1,932,0.51
197,15,1,933,0.97
198,15,1,935,0.48
199,15,1,938,0.93
200,15,1,949,0.72
201,15,1,954,0.13
202,15,1,957,0.38
203,15,1,960,0.12
204,15,1,967,0.06
205,15,1,968,0.02
206,15,1,977,0.89
207,15,1,983,0.23
208,15,1,986,0.40
209,15,1,987,0.30
210,15,1,993,0.65
211,15,1,994,0.67
212,15,1,1002,0.09
213,15,1,1010,0.81
214,15,1,1011,0.16
215,15,1,1017,0.88
216,15,1,1022,0.00
217,15,1,1025,0.40
218,15,1,1028,0.49
219,15,1,1035,0.19
220,15,1,1037,0.09
221,15,1,1043,0.57
222,15,1,1046,0.51
223,15,1,1048,0.73
224,15,1,1049,0.29
225,15,1,1053,0.67
226,15,1,1056,0.77
227,15,1,1077,0.28
228,15,1,1083,0.79
229,15,1,1095,0.32
230,15,1,1101,0.26
231,15,1,1104,0.78
232,15,1,1106,0.68
233,15,1,1116,0.75
234,15,1,1117,0.16
235,15,1,1119,0.47
236,15,1,1122,0.05
237,15,1,1135,0.75
238,15,1,1137,0.90
239,15,1,1141,0.33
240,15,1,1147,0.55
241,15,1,1165,0.58
242,15,1,1184,0.07
243,15,1,1193,0.31
244,15,1,1197,0.53
245,15,1,1201,0.88
246,15,1,1215,0.02
247,15,1,1224,0.82
248,15,1,1238,0.31
249,15,1,1245,0.89
250,15,1,1256,0.11
251,15,1,1257,0.66
252,15,1,1262,0.86
253,15,1,1270,0.54
254,15,1,1272,0.54
255,15,1,1273,0.66
256,15,1,1276,0.37
257,15,1,1284,0.29
258,15,1,1289,0.70
259,15,1,1292,0.29
260,15,1,1298,0.47
261,15,1,1306,0.03
262,15,1,1308,0.01
263,15,1,1310,0.05
264,15,1,1314,0.41
265,15,1,1319,0.56
266,15,1,1327,0.01
267,15,1,1337,0.98
268,15,1,1341,0.09
269,15,1,1343,0.14
270,15,1,1353,0.33
271,15,1,1358,0.15
272,15,1,1364,0.27
273,15,1,1368,0.86
274,15,1,1369,0.49
275,15,1,1373,0.52
276,15,1,1375,0.05
277,15,1,1390,0.04
278,15,1,1393,0.78
279,15,1,1395,0.64
280,15,1,1396,0.80
281,15,1,1413,0.78
282,15,1,1417,0.52
283,15,1,1420,0.33
284,15,1,1423,0.80
285,15,1,1424,0.15
286,15,1,1426,0.77
287,15,1,1431,0.18
288,15,1,1434,0.97
289,15,1,1435,0.25
290,15,1,1437,0.36
291,15,1,1461,0.87
292,15,1,1462,0.92
293,15,1,1463,0.56
294,15,1,1470,0.15
295,15,1,1472,0.36
296,15,1,1473,0.91
297,15,1,1475,0.42
298,15,1,1480,0.59
299,15,1,1485,0.40
300,15,1,1489,0.39
301,15,1,1493,0.83
302,15,1,1496,0.05
303,15,1,1506,0.70
304,15,1,1514,0.69
305,15,1,1522,0.94
306,15,1,1532,0.05
307,15,1,1535,0.05
308,15,1,1537,0.75
309,15,1,1538,0.00
310,15,1,1539,0.38
311,15,1,1540,0.03
312,15,1,1549,0.63
313,15,1,1555,0.20
314,15,1,1562,0.25
315,15,1,1568,0.65
316,15,1,1572,0.19
317,15,1,1574,0.51
318,15,1,1579,0.02
319,15,1,1584,0.58
320,15,1,1589,0.82
321,15,1,1592,0.48
322,15,1,1595,0.58
323,15,1,1599,0.33
324,15,1,1601,0.08
325,15,1,1604,0.88
326,15,1,1606,0.69
327,15,1,1608,0.89
328,15,1,1609,0.89
329,15,1,1614,0.75
330,15,1,1615,0.22
331,15,1,1616,0.87
332,15,1,1619,0.55
333,15,1,1620,0.18
334,15,1,1628,0.65
335,15,1,1646,0.15
336,15,1,1647,0.75
337,15,1,1654,0.39
338,15,1,1663,0.51
339,15,1,1666,0.69
340,15,1,1667,0.46
341,15,1,1672,0.46
342,15,1,1675,0.68
343,15,1,1684,0.93
344,15,1,1685,0.07
345,15,1,1694,0.91
346,15,1,1697,0.45
347,15,1,1700,0.11
348,15,1,1707,0.08
349,15,1,1711,0.23
350,15,1,1713,0.09
351,15,1,1715,0.37
352,15,1,1721,0.65
353,15,1,1725,0.13
354,15,1,1726,0.46
355,15,1,1739,0.73
356,15,1,1740,0.51
357,15,1,1741,0.11
358,15,1,1744,0.40
359,15,1,1757,0.66
360,15,1,1764,0.27
361,15,1,1770,0.29
362,15,1,1771,0.94
363,15,1,1773,0.30
364,15,1,1774,0.00
365,15,1,1775,0.70
366,15,1,1780,0.64
367,15,1,1791,0.78
368,15,1,1795,0.58
369,15,1,1796,0.47
370,15,1,1797,0.64
371,15,1,1808,0.92
372,15,1,1816,0.44
373,15,1,1823,0.94
374,15,1,1831,0.73
375,15,1,1837,0.39
376,15,1,1845,0.06
377,15,1,1848,0.09
378,15,1,1851,0.84
379,15,1,1854,0.77
380,15,1,1858,0.51
381,15,1,1859,0.83
382,15,1,1860,0.41
383,15,1,1865,0.79
384,15,1,1867,0.83
385,15,1,1877,0.38
386,15,1,1880,0.83
387,15,1,1881,0.15
388,15,1,1889,0.91
389,15,1,1903,0.90
390,15,1,1912,0.22
391,15,1,1914,0.57
392,15,1,1926,0.08
393,15,1,1928,0.46
394,15,1,1930,0.50
395,15,1,1939,0.35
396,15,1,1941,0.27
397,15,1,1942,0.75
398,15,1,1947,0.58
399,15,1,1953,0.03
400,15,1,1956,0.85
401,15,1,1957,0.52
402,10,7,18,0.65
403,10,7,20,0.70
404,10,7,22,0.61
405,10,7,23,0.57
406,10,7,29,0.50
407,10,7,35,0.59
408,10,7,39,0.73
409,10,7,46,0.87
410,10,7,47,0.12
411,10,7,50,0.23
412,10,7,57,0.40
413,10,7,84,0.24
414,10,7,98,0.16
415,10,7,106,0.90
416,10,7,108,0.51
417,10,7,110,0.90
418,10,7,112,0.57
419,10,7,114,0.32
420,10,7,119,0.83
421,10,7,125,0.01
422,10,7,128,0.95
423,10,7,135,0.96
424,10,7,141,0.69
425,10,7,143,0.47
426,10,7,147,0.06
427,10,7,152,0.73
428,10,7,160,0.10
429,10,7,162,0.98
430,10,7,166,0.44
431,10,7,167,0.32
432,10,7,168,0.03
433,10,7,176,0.42
434,10,7,178,0.32
435,10,7,180,0.06
436,10,7,183,0.86
437,10,7,185,0.86
438,10,7,194,0.57
439,10,7,195,0.44
440,10,7,214,0.77
441,10,7,220,0.87
442,10,7,222,0.66
443,10,7,223,0.45
444,10,7,230,0.90
445,10,7,238,0.29
446,10,7,246,0.75
447,10,7,247,0.98
448,10,7,251,0.50
449,10,7,263,0.04
450,10,7,267,0.52
451,10,7,270,0.23
452,10,7,271,0.15
453,10,7,279,0.87
454,10,7,282,0.91
455,10,7,283,0.78
456,10,7,285,0.88
457,10,7,287,0.09
458,10,7,296,0.23
459,10,7,306,0.60
460,10,7,307,0.11
461,10,7,308,0.95
462,10,7,311,0.66
463,10,7,319,0.65
464,10,7,322,0.36
465,10,7,332,0.00
466,10,7,333,0.85
467,10,7,341,0.27
468,10,7,343,0.41
469,10,7,347,0.24
470,10,7,348,0.22
471,10,7,354,0.55
472,10,7,362,0.95
473,10,7,363,0.96
474,10,7,366,0.56
475,10,7,368,0.83
476,10,7,369,0.52
477,10,7,371,0.64
478,10,7,388,0.34
479,10,7,392,0.87
480,10,7,394,0.57
481,10,7,398,0.71
482,10,7,400,0.85
483,10,7,417,0.54
484,10,7,428,0.98
485,10,7,439,0.02
486,10,7,451,0.53
487,10,7,458,0.31
488,10,7,461,0.07
489,10,7,465,0.26
490,10,7,471,0.23
491,10,7,476,0.65
492,10,7,480,0.60
493,10,7,486,0.30
494,10,7,487,0.22
495,10,7,493,0.18
496,10,7,495,0.96
497,10,7,501,0.66
498,10,7,513,0.07
499,10,7,514,0.31
500,10,7,519,0.13
501,10,7,522,0.82
502,10,7,523,0.83
503,10,7,529,0.12
504,10,7,544,0.92
505,10,7,549,0.09
506,10,7,551,0.87
507,10,7,556,0.61
508,10,7,560,0.82
509,10,7,577,0.89
510,10,7,579,0.92
511,10,7,580,0.94
512,10,7,590,0.03
513,10,7,591,0.83
514,10,7,593,0.10
515,10,7,597,0.01
516,10,7,602,0.69
517,10,7,611,0.80
518,10,7,613,0.25
519,10,7,615,0.14
520,10,7,621,0.16
521,10,7,622,0.09
522,10,7,625,0.89
523,10,7,632,0.61
524,10,7,643,0.59
525,10,7,648,0.88
526,10,7,649,0.58
527,10,7,656,0.33
528,10,7,657,0.73
529,10,7,666,0.19
530,10,7,669,0.51
531,10,7,673,0.29
532,10,7,679,0.65
533,10,7,680,0.90
534,10,7,683,0.09
535,10,7,691,0.47
536,10,7,695,0.02
537,10,7,698,0.13
538,10,7,704,0.04
539,10,7,716,0.70
540,10,7,729,0.82
541,10,7,741,0.65
542,10,7,744,0.59
543,10,7,745,0.20
544,10,7,750,0.65
545,10,7,758,0.34
546,10,7,764,0.02
547,10,7,767,0.02
548,10,7,768,0.41
549,10,7,772,0.35
550,10,7,790,0.21
551,10,7,791,0.53
552,10,7,792,0.97
553,10,7,796,0.85
554,10,7,800,0.85
555,10,7,802,0.60
556,10,7,805,0.38
557,10,7,826,0.58
558,10,7,827,0.81
559,10,7,830,0.22
560,10,7,843,0.97
561,10,7,845,0.08
562,10,7,849,0.47
563,10,7,880,0.56
564,10,7,889,0.88
565,10,7,897,0.16
566,10,7,903,0.12
567,10,7,908,0.40
568,10,7,912,0.06
569,10,7,915,0.22
570,10,7,924,0.38
571,10,7,927,0.97
572,10,7,942,0.74
573,10,7,944,0.39
574,10,7,953,0.04
575,10,7,963,0.46
576,10,7,969,0.17
577,10,7,979,0.22
578,10,7,980,0.58
579,10,7,981,0.67
580,10,7,982,0.90
581,10,7,992,0.24
582,10,7,995,0.98
583,10,7,997,0.48
584,10,7,1001,0.42
585,10,7,1008,0.39
586,10,7,1012,0.83
587,10,7,1015,0.97
588,10,7,1016,0.28
589,10,7,1021,0.91
590,10,7,1024,0.56
591,10,7,1027,0.05
592,10,7,1029,0.23
593,10,7,1031,0.24
594,10,7,1033,0.06
595,10,7,1038,0.77
596,10,7,1044,0.54
597,10,7,1045,0.83
598,10,7,1064,0.74
599,10,7,1070,0.80
600,10,7,1078,0.95
601,10,7,1082,0.39
602,10,7,1086,0.84
603,10,7,1089,0.17
604,10,7,1091,0.87
605,10,7,1093,0.25
606,10,7,1094,0.26
607,10,7,1096,0.33
608,10,7,1103,0.66
609,10,7,1109,0.56
610,10,7,1110,0.18
611,10,7,1112,0.97
612,10,7,1121,0.20
613,10,7,1124,0.63
614,10,7,1129,0.27
615,10,7,1133,0.54
616,10,7,1136,0.37
617,10,7,1150,0.64
618,10,7,1154,0.57
619,10,7,1162,0.81
620,10,7,1167,0.23
621,10,7,1172,0.17
622,10,7,1174,0.11
623,10,7,1179,0.81
624,10,7,1183,0.28
625,10,7,1186,0.70
626,10,7,1207,0.14
627,10,7,1214,0.81
628,10,7,1218,0.68
629,10,7,1229,0.34
630,10,7,1230,0.44
631,10,7,1231,0.51
632,10,7,1232,0.68
633,10,7,1234,0.59
634,10,7,1236,0.79
635,10,7,1239,0.70
636,10,7,1243,0.73
637,10,7,1246,0.91
638,10,7,1254,0.67
639,10,7,1260,0.89
640,10,7,1264,0.14
641,10,7,1279,0.21
642,10,7,1285,0.73
643,10,7,1287,0.69
644,10,7,1288,0.52
645,10,7,1311,0.42
646,10,7,1316,0.21
647,10,7,1320,0.35
648,10,7,1329,0.02
649,10,7,1349,0.86
650,10,7,1361,0.86
651,10,7,1371,0.72
652,10,7,1374,0.34
653,10,7,1382,0.40
654,10,7,1383,0.53
655,10,7,1402,0.33
656,10,7,1403,0.25
657,10,7,1406,0.27
658,10,7,1409,0.83
659,10,7,1411,0.04
660,10,7,1414,0.19
661,10,7,1422,0.47
662,10,7,1436,0.49
663,10,7,1438,0.88
664,10,7,1441,0.88
665,10,7,1443,0.65
666,10,7,1445,0.04
667,10,7,1453,0.10
668,10,7,1455,0.43
669,10,7,1467,0.70
670,10,7,1469,0.48
671,10,7,1483,0.88
672,10,7,1487,0.34
673,10,7,1494,0.47
674,10,7,1499,0.53
675,10,7,1507,0.44
676,10,7,1509,0.79
677,10,7,1518,0.97
678,10,7,1520,0.40
679,10,7,1525,0.37
680,10,7,1527,0.04
681,10,7,1529,0.82
682,10,7,1542,0.60
683,10,7,1543,0.76
684,10,7,1548,0.61
685,10,7,1554,0.03
686,10,7,1556,0.54
687,10,7,1557,0.78
688,10,7,1558,0.58
689,10,7,1565,0.06
690,10,7,1576,0.43
691,10,7,1585,0.29
692,10,7,1590,0.00
693,10,7,1597,0.44
694,10,7,1610,0.58
695,10,7,1611,0.76
696,10,7,1613,0.79
697,10,7,1626,0.39
698,10,7,1627,0.86
699,10,7,1630,0.65
700,10,7,1634,0.64
701,10,7,1639,0.89
702,10,7,1649,0.16
703,10,7,1655,0.26
704,10,7,1658,0.71
705,10,7,1661,0.45
706,10,7,1670,0.01
707,10,7,1677,0.19
708,10,7,1693,0.01
709,10,7,1699,0.52
710,10,7,1701,0.22
711,10,7,1704,0.64
712,10,7,1708,0.17
713,10,7,1709,0.38
714,10,7,1719,0.76
715,10,7,1722,0.38
716,10,7,1723,0.62
717,10,7,1730,0.02
718,10,7,1746,0.87
719,10,7,1748,0.01
720,10,7,1753,0.80
721,10,7,1754,0.94
722,10,7,1758,0.23
723,10,7,1772,0.01
724,10,7,1777,0.93
725,10,7,1779,0.11
726,10,7,1781,0.29
727,10,7,1786,0.07
728,10,7,1790,0.22
729,10,7,1792,0.71
730,10,7,1799,0.98
731,10,7,1805,0.31
732,10,7,1807,0.89
733,10,7,1824,0.52
734,10,7,1825,0.51
735,10,7,1828,0.16
736,10,7,1829,0.00
737,10,7,1832,0.02
738,10,7,1838,0.97
739,10,7,1843,0.94
740,10,7,1873,0.82
741,10,7,1890,0.82
742,10,7,1891,0.35
743,10,7,1892,0.77
744,10,7,1895,0.03
745,10,7,1908,0.86
746,10,7,1909,0.73
747,10,7,1910,0.87
748,10,7,1911,0.70
749,10,7,1913,0.30
750,10,7,1918,0.98
751,10,7,1934,0.54
752,10,7,1936,0.70
753,10,7,1940,0.39
754,10,7,1945,0.25
755,10,7,1948,0.86
756,10,7,1961,0.76
757,10,7,1962,0.21
758,10,7,1968,0.91
759,10,7,1970,0.90
760,10,7,1973,0.38
761,18,12,2,0.02
762,18,12,3,0.57
763,18,12,6,0.42
764,18,12,8,0.65
765,18,12,12,0.95
766,18,12,25,0.11
767,18,12,27,0.87
768,18,12,28,0.23
769,18,12,31,0.40
770,18,12,32,0.45
771,18,12,33,0.83
772,18,12,43,0.45
773,18,12,53,0.03
774,18,12,54,0.07
775,18,12,58,0.01
776,18,12,62,0.25
777,18,12,69,0.98
778,18,12,72,0.78
779,18,12,80,0.51
780,18,12,89,0.16
781,18,12,90,0.59
782,18,12,96,0.06
783,18,12,100,0.85
784,18,12,102,0.07
785,18,12,103,0.42
786,18,12,116,0.54
787,18,12,117,0.03
788,18,12,120,0.45
789,18,12,127,0.69
790,18,12,129,0.62
791,18,12,134,0.53
792,18,12,137,0.73
793,18,12,138,0.52
794,18,12,144,0.14
795,18,12,145,0.60
796,18,12,148,0.32
797,18,12,149,0.46
798,18,12,153,0.79
799,18,12,158,0.67
800,18,12,161,0.11
801,18,12,165,0.42
802,18,12,170,0.27
803,18,12,174,0.60
804,18,12,181,0.69
805,18,12,189,0.70
806,18,12,196,0.93
807,18,12,197,0.64
808,18,12,198,0.67
809,18,12,206,0.49
810,18,12,213,0.47
811,18,12,215,0.93
812,18,12,219,0.80
813,18,12,221,0.62
814,18,12,224,0.69
815,18,12,228,0.18
816,18,12,233,0.94
817,18,12,235,0.42
818,18,12,236,0.90
819,18,12,237,0.64
820,18,12,243,0.81
821,18,12,245,0.15
822,18,12,269,0.18
823,18,12,272,0.09
824,18,12,274,0.84
825,18,12,280,0.45
826,18,12,281,0.52
827,18,12,292,0.53
828,18,12,293,0.60
829,18,12,303,0.69
830,18,12,309,0.82
831,18,12,314,0.44
832,18,12,317,0.44
833,18,12,321,0.26
834,18,12,337,0.99
835,18,12,345,0.44
836,18,12,349,0.08
837,18,12,358,0.71
838,18,12,373,0.91
839,18,12,376,0.01
840,18,12,377,0.96
841,18,12,382,0.91
842,18,12,383,0.87
843,18,12,386,0.50
844,18,12,393,0.36
845,18,12,395,0.24
846,18,12,401,0.46
847,18,12,405,0.03
848,18,12,406,0.50
849,18,12,408,0.07
850,18,12,413,0.89
851,18,12,414,0.57
852,18,12,418,0.37
853,18,12,425,0.27
854,18,12,430,0.57
855,18,12,431,0.25
856,18,12,432,0.64
857,18,12,434,0.79
858,18,12,449,0.19
859,18,12,497,0.49
860,18,12,500,0.14
861,18,12,502,0.08
862,18,12,506,0.74
863,18,12,507,0.50
864,18,12,508,0.36
865,18,12,518,0.93
866,18,12,521,0.98
867,18,12,531,0.91
868,18,12,537,0.82
869,18,12,543,0.64
870,18,12,555,0.64
871,18,12,559,0.60
872,18,12,565,0.21
873,18,12,571,0.99
874,18,12,582,0.48
875,18,12,600,0.88
876,18,12,610,0.78
877,18,12,612,0.05
878,18,12,617,0.82
879,18,12,618,0.69
880,18,12,623,0.12
881,18,12,626,0.67
882,18,12,628,0.96
883,18,12,634,0.61
884,18,12,639,0.60
885,18,12,642,0.60
886,18,12,654,0.18
887,18,12,658,0.30
888,18,12,660,0.45
889,18,12,661,0.96
890,18,12,662,0.35
891,18,12,664,0.30
892,18,12,665,0.18
893,18,12,668,0.38
894,18,12,671,0.52
895,18,12,684,0.35
896,18,12,686,0.26
897,18,12,689,0.14
898,18,12,692,0.45
899,18,12,693,0.55
900,18,12,709,0.58
901,18,12,718,0.72
902,18,12,720,0.05
903,18,12,724,0.23
904,18,12,731,0.79
905,18,12,732,0.41
906,18,12,737,0.93
907,18,12,748,0.85
908,18,12,763,0.65
909,18,12,765,0.68
910,18,12,771,0.56
911,18,12,773,0.69
912,18,12,783,0.70
913,18,12,784,0.48
914,18,12,799,0.83
915,18,12,804,0.28
916,18,12,807,0.10
917,18,12,809,0.74
918,18,12,813,0.18
919,18,12,815,0.63
920,18,12,816,0.02
921,18,12,836,0.73
922,18,12,837,0.67
923,18,12,841,0.79
924,18,12,846,0.25
925,18,12,853,0.43
926,18,12,855,0.08
927,18,12,856,0.44
928,18,12,860,0.38
929,18,12,864,0.60
930,18,12,865,0.48
931,18,12,869,0.17
932,18,12,873,0.67
933,18,12,876,0.32
934,18,12,878,0.20
935,18,12,882,0.31
936,18,12,885,0.14
937,18,12,892,0.21
938,18,12,898,0.75
939,18,12,901,0.18
940,18,12,918,0.38
941,18,12,920,0.16
942,18,12,921,0.74
943,18,12,923,0.91
944,18,12,926,0.62
945,18,12,940,0.04
946,18,12,943,0.16
947,18,12,952,0.01
948,18,12,958,0.81
949,18,12,964,0.36
950,18,12,966,0.06
951,18,12,973,0.76
952,18,12,975,0.57
953,18,12,976,0.35
954,18,12,985,0.44
955,18,12,990,0.51
956,18,12,996,0.04
957,18,12,1003,0.47
958,18,12,1013,0.17
959,18,12,1020,0.12
960,18,12,1026,0.84
961,18,12,1032,0.93
962,18,12,1036,0.10
963,18,12,1039,0.91
964,18,12,1050,0.27
965,18,12,1051,0.47
966,18,12,1055,0.26
967,18,12,1063,0.90
968,18,12,1068,0.02
969,18,12,1074,0.16
970,18,12,1079,0.30
971,18,12,1080,0.75
972,18,12,1085,0.93
973,18,12,1087,0.86
974,18,12,1090,0.05
975,18,12,1113,0.90
976,18,12,1127,0.57
977,18,12,1132,0.64
978,18,12,1142,0.40
979,18,12,1143,0.88
980,18,12,1146,0.98
981,18,12,1151,0.83
982,18,12,1152,0.92
983,18,12,1156,0.29
984,18,12,1158,0.14
985,18,12,1163,0.59
986,18,12,1171,0.66
987,18,12,1177,0.73
988,18,12,1180,0.59
989,18,12,1187,0.66
990,18,12,1192,0.35
991,18,12,1198,0.65
992,18,12,1200,0.76
993,18,12,1202,0.72
994,18,12,1213,0.50
995,18,12,1216,0.67
996,18,12,1220,0.79
997,18,12,1226,0.21
998,18,12,1228,0.79
999,18,12,1242,0.36
1000,18,12,1247,0.17
1001,18,12,1252,0.23
1002,18,12,1265,0.73
1003,18,12,1277,0.53
1004,18,12,1278,0.53
1005,18,12,1294,0.19
1006,18,12,1305,0.74
1007,18,12,1307,0.48
1008,18,12,1313,0.16
1009,18,12,1321,0.28
1010,18,12,1322,0.69
1011,18,12,1323,0.26
1012,18,12,1325,0.74
1013,18,12,1330,0.54
1014,18,12,1332,0.77
1015,18,12,1334,0.63
1016,18,12,1335,0.54
1017,18,12,1336,0.22
1018,18,12,1338,0.15
1019,18,12,1342,0.39
1020,18,12,1348,0.26
1021,18,12,1350,0.44
1022,18,12,1354,0.13
1023,18,12,1355,0.07
1024,18,12,1356,0.76
1025,18,12,1363,0.03
1026,18,12,1370,0.41
1027,18,12,1372,0.04
1028,18,12,1376,0.57
1029,18,12,1386,0.31
1030,18,12,1387,0.60
1031,18,12,1388,0.90
1032,18,12,1391,0.44
1033,18,12,1398,0.23
1034,18,12,1399,0.71
1035,18,12,1400,0.94
1036,18,12,1401,0.61
1037,18,12,1407,0.08
1038,18,12,1408,0.35
1039,18,12,1410,0.45
1040,18,12,1412,0.42
1041,18,12,1421,0.16
1042,18,12,1428,0.55
1043,18,12,1429,0.95
1044,18,12,1433,0.31
1045,18,12,1442,0.11
1046,18,12,1449,0.52
1047,18,12,1451,0.00
1048,18,12,1457,0.59
1049,18,12,1459,0.23
1050,18,12,1474,0.15
1051,18,12,1476,0.28
1052,18,12,1478,0.54
1053,18,12,1490,0.67
1054,18,12,1491,0.37
1055,18,12,1498,0.57
1056,18,12,1502,0.66
1057,18,12,1503,0.89
1058,18,12,1505,0.64
1059,18,12,1511,0.74
1060,18,12,1513,0.35
1061,18,12,1516,0.20
1062,18,12,1519,0.04
1063,18,12,1524,0.96
1064,18,12,1531,0.94
1065,18,12,1550,0.75
1066,18,12,1551,0.96
1067,18,12,1553,0.14
1068,18,12,1559,0.57
1069,18,12,1567,0.92
1070,18,12,1573,0.12
1071,18,12,1575,0.58
1072,18,12,1591,0.84
1073,18,12,1593,0.57
1074,18,12,1600,0.11
1075,18,12,1605,0.86
1076,18,12,1617,0.87
1077,18,12,1621,0.83
1078,18,12,1624,0.27
1079,18,12,1625,0.28
1080,18,12,1631,0.02
1081,18,12,1637,0.96
1082,18,12,1642,0.93
1083,18,12,1643,0.58
1084,18,12,1652,0.48
1085,18,12,1656,0.11
1086,18,12,1662,0.72
1087,18,12,1665,0.86
1088,18,12,1668,0.86
1089,18,12,1673,0.53
1090,18,12,1683,0.51
1091,18,12,1688,0.95
1092,18,12,1689,0.11
1093,18,12,1692,0.74
1094,18,12,1696,0.02
1095,18,12,1703,0.26
1096,18,12,1717,0.92
1097,18,12,1724,0.37
1098,18,12,1732,0.85
1099,18,12,1733,0.87
1100,18,12,1734,0.10
1101,18,12,1735,0.40
1102,18,12,1737,0.62
1103,18,12,1738,0.54
1104,18,12,1749,0.48
1105,18,12,1759,0.80
1106,18,12,1763,0.64
1107,18,12,1769,0.96
1108,18,12,1776,0.02
1109,18,12,1778,0.88
1110,18,12,1789,0.43
1111,18,12,1800,0.92
1112,18,12,1802,0.35
1113,18,12,1812,0.62
